engine_temperature,oil_temperature,hydraulic_pressure,vibration,engine_rpm,fuel_consumption,operating_hours,failure
87.08863595004756,80.19387469598126,189.8103991794692,2.588940958970682,1955.0839547245114,21.555284685108337,5152,0
65.40329876120225,78.28500095832143,167.27590935731254,3.204556525195885,1733.546021114363,12.939853970990114,7162,0
71.71813951101569,91.79561454847978,179.36064219520014,1.8447209216584652,1793.309914884584,19.871654978433455,1689,0
86.96861235869123,98.37678642089723,135.77310237777203,2.752066464364744,1593.3343372273785,16.1495045692767,9453,0
92.3846657999541,103.47142153166295,162.63217172277353,3.732259403507067,1861.4276647205352,16.49728744841325,2620,0
86.7136828118997,86.32892589704848,169.7679390471724,3.188367553162121,2029.7634838441845,9.923187505070015,4748,0
83.8435171761176,98.62944666745037,166.89779005163518,2.2961624765232775,1315.2339637768582,14.488842703835411,5829,0
81.98896304410711,89.69193224399434,183.80887180084304,3.2690596851489517,1889.8943063512045,12.561529228990306,794,0
70.21478009632573,88.61898160047345,159.43950169044498,3.8575317487639413,2079.7304612864,17.484176444679928,7907,0
77.80155791605291,97.06927949989338,208.02576668311178,0.5400704657070263,1675.469913310989,18.213241501208415,3783,0
80.39361229040213,95.21858302730736,180.00517662295493,4.390888877947077,2010.210183636175,8.776540946951066,6804,0
95.57122226218915,77.388862744126,179.76749197153464,2.5964943135827134,2644.396333341766,14.933895407987189,7468,0
88.43618289568461,101.81232279780717,171.80263208717705,3.5105879198882763,1768.6971621039324,18.365584514382757,2071,0
67.36959844637266,101.04073083317961,183.87976709647447,4.436696308374273,1917.992115001597,14.439963113059665,9795,0
88.24083969394795,84.99549838792376,200.62745661669086,1.353991563323441,1578.5828749015825,17.187190935007095,8155,0
81.14917719583684,93.16642826749927,158.3217446072275,2.148670797086944,1854.375348780615,16.05349640288125,4318,0
78.23077999694041,93.95224149026191,163.5470877731186,2.6537415649491543,1938.0814874946911,16.024980695857877,1968,0
91.11676288840867,92.08539012659125,172.40684928058337,2.059495774650686,1858.4527020810415,14.186055065795108,1771,0
95.30999522495951,85.59755876923664,146.35322691316964,5.08192389100417,1494.091404087343,11.350257587592871,9374,1
94.31280119116198,84.62701305649558,159.51855350696255,1.9718734874078487,1861.9085313976352,11.635409557724918,1828,0
76.60782476777362,89.79556743206844,168.09447816138353,2.33334386461576,2238.658781615291,17.12805754336595,7732,0
81.90787624148786,99.38183215407491,201.85972951781818,3.2452668379235723,1934.5907293543582,15.05837476655665,6503,0
88.31263431403563,94.34880123675546,186.56403322504812,1.5574205687086935,2088.5961567215522,14.584463266178325,6192,0
94.75545127122359,87.03508534331115,184.8397477841886,2.525183145892483,1728.8964089962117,13.728329873032942,2242,0
80.2082576215471,96.17358968518676,201.2724490541993,3.38094391350021,2024.970071827113,14.084433463557744,9440,0
83.14341023336183,67.2116590349594,176.56570529001507,2.6005675147409866,1883.7803514649577,18.140735383464417,6284,0
73.93665025993971,99.19012560297682,189.76162124822224,2.887935769320062,1514.7267810938304,13.99426775439592,6110,0
73.0379337591933,76.0822897697752,177.4194561766876,2.364801465061955,1895.5563014396623,10.976805860095293,353,0
93.12525822394198,87.10047246877494,186.6340587349907,1.1826356289830797,1502.491000967907,17.23095532662052,4202,0
98.56240028570824,81.04264084299085,165.43103355971044,3.3859118536070865,1610.1359175345624,14.385370008405848,3642,0
84.27989878419666,79.64254819423276,119.02957104308928,5.10591968597669,1856.7984921877123,15.09418759659833,2875,1
95.03532897892023,99.28661429902816,176.64302094534239,3.022081956940126,1889.173282014037,19.82273491919853,7778,0
88.61636025047635,86.25839038950487,215.5687034024985,3.2703169406970596,1443.2302604768613,14.938318327948478,6312,0
78.54880245394875,92.77203105384572,203.15538505603982,3.8312673061402314,2116.195731354863,15.867551019356176,4737,0
88.61395605508415,89.62463536896652,204.13493711477926,1.476803404143961,1971.601883490142,11.463229526105025,6134,0
100.38036566465969,93.81632661778497,210.90326804515544,5.043017589755527,1588.581469316735,14.34099164294712,8557,1
84.64173960890048,90.61457512848204,182.21643977403593,3.2427945557073623,1338.7245610652474,16.828578135625804,6576,0
100.64643655814007,79.73606220649144,184.93289268513988,4.9582282789069305,1756.5286262755706,10.333878798476274,3248,1
58.80254895910255,97.97013455557712,164.55870261414125,2.120360405371213,1666.216885841652,15.602535279347128,3459,0
93.21902504375224,86.0499473347095,172.09817859932375,5.18167430706939,1833.942137115907,15.302373217934418,1104,1
85.87047068238171,77.547344810722,195.39427874427855,3.9301865928417397,1691.06500165333,15.123862366762317,4817,0
82.00992649534133,86.5750787122727,210.0971109292204,3.66364810302283,1197.762941776497,18.11147669597473,3371,0
85.91760776535503,102.00607832507448,176.51384310797502,3.2808293452237773,1683.4959185096525,16.003315544545565,309,0
65.12431085399108,96.80177393690795,168.7452683787147,2.7017656583106606,1708.314266679506,19.434215695069334,9179,0
82.80328112162488,87.21078292473713,180.01319897141494,4.440637990168647,1990.0983074322176,12.019231453217891,5639,0
88.57112571511746,87.20593836545257,195.03016872322786,3.168431843817656,1590.5400976166852,15.407773701655044,253,0
99.77894044741517,87.42691959026094,143.90362959666146,0.6395163556954175,2303.6024020117698,15.253400359169841,3693,0
79.81729781726352,106.61398386848673,122.59547617156905,1.659376245951597,1226.5078348044729,11.79223651873476,8706,1
76.91506397106812,93.05548361785243,166.23657876271042,2.776985097368703,2193.3502493407873,17.868885006274038,1384,0
79.98242956415463,93.44033317752856,149.48218935214604,3.371998779798666,1732.7043087365685,21.974019917558454,3248,0
94.15402117702074,98.24226763225474,167.29649505881724,2.932093813320125,2057.875461703067,14.948981776548507,868,0
88.28751109659684,91.91031327221211,176.30549202956323,4.462764947752396,1823.94044521762,16.5150632648213,9274,0
79.70239796232961,87.92766283343437,168.66878977442465,0.6586777631536505,2141.866660807641,15.253555427445981,5707,0
90.13267433113356,88.42920120732018,216.31168836176863,3.1723055238061924,1683.7914106341566,12.859245990278472,3302,0
85.9707754934804,89.42718992468748,188.168619115058,0.8184249295354142,1470.4138724466563,9.537719166593952,2887,0
94.68644990532889,89.70222210792127,187.5118589902707,3.911654754581002,2226.151286181319,12.882679550713904,2310,0
77.97946906122648,95.82103634909583,195.55517860108506,2.8866495426695966,1765.9558062353576,10.824124857144806,9330,0
81.72337853402232,90.4155670864584,151.52917205548079,3.503531966428942,1866.4675420872632,20.112306234177353,7499,0
81.07891846867842,95.86112061772464,205.97779468550672,1.9633404472922806,2170.4255742134387,14.654670918230282,6438,0
70.36485051867882,89.35426735913134,178.1058928366135,4.535357917989302,1490.4134273716695,13.962242012858487,8833,0
87.96120277064576,90.62908152252872,196.7620154310303,4.250069596870621,1978.6472692917773,17.667461474363417,458,0
87.6105527217989,74.01439452374314,153.20356917399613,3.7002531636142653,1623.0315730611328,11.634746691432337,949,0
85.05113456642461,97.33062139761985,141.15603084959838,2.844579303763871,1760.3491933066884,12.699407885986343,7598,0
82.65412866624852,92.77190780718394,200.4472414506257,3.6958287423541587,1821.6836896152868,15.204216807745864,4622,0
70.84629257949585,97.98408087887722,189.41023815243793,2.1517289184151815,1349.933441565919,18.086306974270443,2644,0
80.79354677234642,66.82995697445048,157.44871114106223,4.026666790824854,1566.3488871538696,16.505055135506364,1931,0
81.57285483473231,106.70699763824582,158.25842296813263,4.979377073188705,2205.321867723942,15.744975427547647,1572,1
76.9772273077838,88.88328297475861,208.13586961036924,4.284732671975023,2065.8573565754386,15.234353205708048,9728,0
83.3871428833399,98.86546253390013,150.2647026783168,2.1244770362311085,1781.2081268018296,16.200707566580327,429,0
89.04050856814538,81.68075258299575,221.0668238313991,3.4337007807277233,1872.9370375538679,15.604958715387763,5951,0
103.8618590121053,94.90219124050056,157.48448163380328,1.4482301474896226,1711.7272483090628,11.910083175669193,7132,1
86.74577812831839,81.57267549461075,195.95979814020959,3.6868683734108108,2206.9750157483945,15.138237664899455,5366,0
87.57550390722764,85.00984831443355,171.7845381062754,3.5407240954350465,1739.8942266617507,11.778934023246743,4454,0
84.25554084233833,105.31225083093429,195.0796857770586,0.7562203925614033,1869.5526276404544,15.243247628702472,6535,1
65.81228784700959,88.47454079389323,166.39714994714518,1.6058593873051634,2143.8090432426197,13.558056175535276,8078,0
84.73486124550783,91.73946298543778,175.93017734819264,2.6602333239074794,1566.788554546228,22.618144868348583,4338,0
85.60230209941027,96.96054184551004,181.02297938489303,2.6389683034310085,2267.636755349068,14.880316848744863,6212,0
109.63242112485287,93.96545510378084,154.94531360546318,1.5486276774974337,1340.861577076987,10.787281301215234,4822,1
83.07639035218878,91.20335124114861,198.52060863550315,3.4667744752226204,2288.8926393338397,14.597459367969225,1488,0
88.01547342333612,92.9196880197298,167.16966083821038,3.3017683307286143,1688.1973248144077,16.558076236913664,4285,0
84.65288230294756,109.2273246819062,174.28500211649953,2.7668770416257766,1727.1903756524155,20.02009183845757,9011,1
73.31321962380468,89.53904962373132,155.1412656347872,2.0930501998099644,1232.9969486451173,13.231642800183845,3335,0
96.4282281451502,91.60879237371974,115.94165853011724,4.2584485516998765,1663.561584786692,10.25271607792908,4676,0
92.51933032686775,98.4052351680609,175.22430593499578,4.986488535705954,1488.0580406919348,17.450511034292944,1200,0
92.91031947043047,98.84420746366388,240.3153855403229,2.4197262193841556,1617.7060963879583,10.858203882301046,8964,0
75.9061254520526,99.49624244448304,199.61510719745058,2.265399699414215,1758.806710263336,13.691533675477546,8808,0
99.02794310936099,95.10984177623348,179.51849050664012,3.5894491984943953,2087.3374843418715,14.227138543467017,2632,0
70.98148937207719,80.85596069815614,173.4277292697933,2.5703647443036166,1862.2810054201877,14.791099640099675,7870,0
90.8685709380027,103.06745225840876,180.56164732030115,2.832723359204119,1892.3029960203341,17.06749337122301,3770,0
106.90455625809979,80.8292368558505,193.67797787938025,3.8875837820696058,1471.3441833463312,12.949097153140837,881,1
75.09463674869312,92.42108372191227,150.4796796172789,0.7087726949912487,1535.773773119181,14.178812243499717,3623,0
79.33702270397228,83.96579319984514,207.8580423667218,4.581962789823203,2339.6175055053936,14.957188941151834,6231,0
85.99651365087641,89.48689322725606,197.8845328860311,3.0872166291952094,1579.439689571026,15.448793872556363,4882,0
79.965243458838,92.63009928242785,197.95464314269836,2.5062082265253838,2296.8624756171885,15.293481524123768,9881,0
69.49336568933867,92.57085772360219,190.96189347024318,2.8929190149342614,1727.08164033574,16.30801732566774,5095,0
85.68562974806028,93.37536603388227,180.49041644234975,2.9549152260246223,1800.6863808430512,17.53151852892521,1601,0
74.37696286273895,102.90969015246918,196.8215308991705,0.9225584358660894,2121.109548068979,16.177902346952905,3180,0
89.73592430635182,93.62827441211184,194.79535334353446,4.793925872943883,2181.567726581597,16.360756570527656,9368,0
75.80575765766197,88.04674691767481,171.1489822264744,3.049590758724742,1766.7562319162737,10.253330499760567,9392,0
100.4993440501754,97.71269734630685,165.65995567757747,3.5316025565368503,1683.5270839435384,15.15068309749704,602,1
77.16746707663764,99.51576391139713,182.54640738154967,4.141859724688851,1783.223865443336,16.438522644004827,9631,0
81.77938483794324,80.17913747890407,218.7255037873797,1.7746050509276399,1901.3872584696355,17.18682358371135,3985,0
93.1351721736967,94.77920055879886,149.02232310865247,3.5681662788422743,2067.3911060609266,12.922947677298618,8109,0
72.69135683566044,95.60938193848719,143.311868356189,2.6788306909214477,1801.2689576982455,13.022882175334065,723,0
87.2745993460413,87.61949197312006,184.1190210309129,4.016124930259792,1985.665889406946,13.277697974149206,1150,0
98.07142754282428,101.00565450649296,181.27219254640045,0.4473270955782058,2291.507919681282,16.60924169967403,7485,0
68.92516765438772,88.79955530373978,184.3335416092602,2.8810868397104774,1914.3928836794355,18.101643164772625,6181,0
86.84633858532304,91.00461162777233,186.09882994771252,2.2766152130592463,1893.4958568014335,13.777619678125195,5584,0
87.59882794248423,88.61542540572904,174.41994363412988,3.5187155407609865,1344.3267524729797,17.723886940881147,3872,0
92.81822871777311,90.12463238065175,217.24658596505205,3.5640530248418427,1010.7809589512809,15.370439427493782,4016,0
72.63049289121918,81.22979930483838,139.97740053808712,2.150848926213569,1916.5127187690505,14.627142668512692,4118,0
71.79543386915724,78.47959293924565,159.28757438049385,2.1453913629887476,1771.5527306157383,14.365847310546092,1429,0
90.21941565616898,102.75604050579977,177.4186309962738,2.867201557731205,1645.5651975255773,17.239834093806472,4214,0
87.96984673233186,83.22430921345338,138.92027972114582,1.9240293272217504,1873.0590612559033,15.97673345036121,3467,0
87.50492850345877,82.06886120434955,175.60363988919823,4.010380434542553,1781.8788812409275,21.82747628294291,8195,0
88.46448209496975,72.77287909117028,221.53675414320045,2.5569513594630644,2138.3340751901696,12.443326071008027,5241,0
78.1997527842151,84.88830601848399,180.52216220739905,-0.48838586318596944,1825.8332604776933,16.554305106089927,4051,0
87.32253697161003,79.41528165274002,185.7675226429671,2.550213532053833,1575.9230144789497,13.412396970565462,5184,0
87.93072473298682,103.13612128109095,148.49588087068548,1.7537474149872332,2097.049871687787,12.392139039034069,1673,0
77.85648581973632,98.07853671474108,164.59096479901305,1.0424690214468655,1734.8606775161393,14.967398588895083,2734,0
103.65774511144757,84.49479723857822,170.62009049190158,1.5150880341329132,1957.961005101692,15.412057438221108,2868,1
89.73832920911788,108.01948644275447,172.05712258109415,3.1312901661995642,1656.7767881421598,23.754520665180276,5402,1
73.08696502797352,97.85412389593276,212.04109487509422,4.594368993897877,1605.051934350769,14.447562552950394,6350,0
91.5655360863383,87.40134893193103,193.94227651812812,3.375821368637976,1825.250469055709,11.60946381154595,1311,0
75.25318329772679,70.00475428101142,152.2135510765742,2.2721959341411124,1803.8485930631055,15.819032152483157,9067,0
92.87084603742451,108.32754058072594,186.16261946080013,3.5470850342048434,1943.94811061005,8.776079887360895,6055,1
96.58595579007404,78.88342026589123,192.45554371241963,2.44909162773721,1719.4062740070772,14.724129652187202,1260,0
76.7931768164829,76.83681002434487,208.50372596303166,2.1664795570042266,1249.0920648688807,15.048075846885482,6077,0
94.63376129244321,98.18056345607712,219.51351716420933,1.6147647981204187,1670.1678349234835,17.383801148835634,7141,0
89.12780926936499,109.51801925071419,154.6226452043033,0.8978054318979369,2038.1455401431447,17.92086674828354,2483,1
93.2206015999449,101.07418254808414,159.72856221974155,2.5320915521286658,1710.7871762270681,13.489291143276848,5976,0
103.96792982653947,94.51127296041888,148.5605535271346,3.189664187904158,1726.0849792456356,14.5481579561102,3640,1
82.5461188399713,94.75803473332229,174.14950352232546,2.8840515959821325,2095.912951771781,12.701637508167988,4735,0
77.4626383564251,96.82732447024246,191.65895936115837,2.50083968646317,1586.4080318223232,11.61581233557692,1195,0
76.10485570374476,96.07142871829411,204.68336291472755,1.8651047271638628,1337.1590345271302,15.929684338141904,6001,0
76.84189715034562,92.249531391755,178.10122440893693,3.729895430021962,1751.8106641423517,11.179243354210202,8315,0
84.22898290585896,90.83360883161501,172.0038119186289,1.419441696064098,1654.7478146253789,13.75611929828441,1179,0
88.41151974816644,89.49925497680383,183.7939498062185,3.9312334966121703,1510.1261040740237,12.014478120302288,8470,0
87.7669079933002,83.96828328906659,159.12142745924942,1.7973395772879304,1747.3864632303928,16.64904955887078,2947,0
93.27183249036024,87.7545993850658,232.23846804236933,2.097077715176358,1947.451694174035,20.404290297799463,2060,0
85.13001891877907,76.45634548643692,139.80847432204854,1.2398577712611876,1797.2134315296553,11.095236051590007,1573,0
99.53534077157317,89.213282985642,184.61851447239312,2.398317423737236,1892.0943218058712,9.440944551307293,4988,0
82.35343166762044,82.09127114279266,230.59015548074098,4.170374950173574,2344.022309554627,14.625339343949797,5079,0
112.20169166589619,81.17128546227383,180.16999611399996,3.6187537061327477,1697.1363415327307,15.047093387873275,1312,1
91.25667347765007,91.43915320922783,175.24902412496263,4.174106534433642,1883.5045903934008,15.655977920271893,5797,0
76.42842443583717,101.1360182907568,171.0638644297393,3.626571055120723,1647.2359912202596,13.661038454296966,9101,0
74.29107501938887,97.3465328480185,175.4902079559398,1.675596205763557,1546.0920840339081,14.398082103523704,519,0
89.82472415243186,77.43599517101458,214.32121186691325,2.603052930806931,1624.527703974669,16.102531231621807,3759,0
82.7653721467415,82.0829749074373,124.70345221676233,2.063761045059045,1656.3724285434935,18.121292677934516,5383,0
92.14000494092092,97.52616950390572,218.33584253240815,4.596689884846848,1907.8427392641377,9.134853689045151,9570,0
89.73237624573545,82.14010085169352,144.40107118874636,1.5638536242884262,2504.722736010227,13.893181682905613,9732,0
84.27171087343127,88.2029348000238,173.33369176913962,4.072437227266933,1585.1869691172478,15.641426381823191,1440,0
76.53206281931595,94.40041679219641,169.26888949253345,4.0715446441305225,1675.0124083153612,12.246071686167792,5237,0
69.85152775314135,82.25324436109092,194.713831744268,5.195544242059304,1781.0630960666256,20.1935088953019,5289,1
80.53485047932979,90.84300404916767,140.0468912029063,2.508376088844603,1918.7396546129241,13.093770359313789,1461,0
93.56398794323472,79.32779604065436,191.55431665204858,3.8547865914961945,1879.0652435864354,14.876121938978152,691,0
87.14093744130204,85.18905884839029,230.60774058217132,5.737982203846611,2185.2287381844353,16.668066290526873,626,1
72.54261221288012,92.55825547314029,145.92064988517973,2.258829987679564,1072.0823788394375,13.226145633594317,7955,0
86.73180925851182,77.25605013174665,184.74265419025988,1.1579517029611686,1083.9210389412983,9.460280856586749,1392,0
88.85317379728836,93.52379790368319,163.45044555508477,0.7439879593106835,1651.2365483969552,13.7140364192504,1754,0
76.16142563798867,89.84289760858655,190.6471801548259,3.8552544346335975,2129.1900562631126,18.088321667781123,287,0
86.53725105945527,94.41991963533718,180.4786944353938,0.7402197503296994,1330.3055905183212,13.989314619644585,2858,0
85.58208718446,91.7913130725173,163.96282727389226,2.5532171364744927,897.7102980918728,12.460697095623065,8820,0
73.57029702169376,100.91312343979075,192.19680712177686,3.5247758244467526,1971.3538218657627,17.777016628508164,8725,0
88.57787360348283,91.00179602118325,225.10870274466856,3.222210644195897,1873.0971671108143,14.007675311930843,6531,0
90.60784526368235,86.56475567099798,175.22740520681754,3.510533837021007,1472.937477960171,13.469517559049349,6137,0
95.83051243175277,90.97838002425827,197.99394855370454,3.2667478269610246,1504.3381197837211,15.44836826898993,8594,0
95.53802052034902,94.3463842322911,147.66817605322092,4.534638975976072,1509.0768841095978,17.31225062885636,4282,0
71.22330632042909,90.39088056260563,156.08909057954978,1.8572203431134438,1833.1605952421821,22.14514059519764,7073,0
75.62174960084877,90.32473352963106,191.81015694700943,2.1876058338497626,1612.1054171450978,17.48170832297227,537,0
90.1503526720866,84.38406649754596,217.10290071339912,2.0728086656750113,1948.2191756926559,18.479519899165034,932,0
90.1378595091221,84.69679265959242,188.8903337196415,3.9962301742351323,943.6120011286827,13.482101403036435,9088,0
90.15047686306048,78.77915782560245,172.17354923692113,4.080478306074077,1542.9444404616602,11.92239568209157,8851,0
123.52731490654722,103.99661394549551,179.98228513558385,3.54147038318221,1462.183811726685,15.186994048857368,9053,1
90.70890510693167,80.04909411686972,148.73980665075706,4.420192400267913,1723.0977964882522,15.321509745778789,5894,0
96.35565640180599,84.45675841763274,195.11288315888416,1.5863509591483431,1638.5856724529585,11.76446177590621,3674,0
94.54001763493203,84.25274187544642,202.05832655808524,5.000668933861364,2039.35313396873,14.474116410287962,3885,1
91.51391251305797,97.15939501555553,168.697741679173,4.82788634605471,1242.1989685019828,16.197952805157392,5320,0
81.84730755359655,87.64040257366378,168.24894630601247,3.882746396694896,1813.6474428992256,16.08118018505424,7850,0
92.58969220493267,99.98193658138987,186.6469557413012,5.138158690525271,1967.5009269635116,16.512863560152816,6918,1
77.27174785462428,84.61207500604905,169.08200659898512,1.0120521507866715,2356.9942309685866,15.872894190412328,784,0
82.63181393259991,92.23195329779041,178.34668463435443,2.3706622364848178,1655.4702086719574,13.478974022189833,4333,0
80.14636452170896,83.31722357392194,232.49304472916288,2.117635847181657,1897.337581305755,13.45829812005347,677,0
85.81874139386322,107.1611930221871,173.8243574813501,3.865775188508812,1258.8411622312906,11.403145806018372,8107,1
108.14658566673509,80.4992126477639,171.04149619946944,1.7398311124774253,1082.413138706093,20.354325117555284,327,1
66.32734807408252,92.47856568181622,163.81145485912103,3.9089941792049827,2053.43231273451,15.040351093857879,2428,0
91.86260190374513,95.07021504745678,198.60479928749842,4.644643372796056,1798.3319119055789,14.325440832615444,2831,0
68.87284128810349,93.31039277961199,175.46939566954742,3.834243480100799,2153.553806939527,12.213623755642624,9119,0
80.28068134210567,88.51769872897833,163.76567404196436,3.3405012283938014,1387.9791333090752,23.806973706983335,530,0
95.88950596967366,88.9614344021326,213.03260080682531,1.814551990919101,1955.9706418586256,11.780015903331314,9355,0
85.64280019095463,90.35049177583288,215.49007511284094,1.9837788406495624,2360.645352163156,13.71345622318178,1809,0
74.22255222070694,88.8239839869721,164.98941085653237,4.4995426863559995,1925.9116825071796,16.24751050885818,5882,0
77.84696290740033,97.71103293435928,133.33650121598458,3.9352188046863987,1882.9744516773146,16.800638897232833,1334,0
91.79597748934675,107.68418401273081,205.18784224592306,2.953176576746947,1802.566824247305,17.87379616564705,8593,1
77.69633368282864,85.54006571993733,162.8842543559999,2.4985085450809312,1328.7355628622263,20.42282552330779,5305,0
87.16458589581976,79.04157616336738,199.76563997906922,0.5690305522663479,2206.6718807131047,16.518472966382138,1520,0
85.45571839903813,89.29374361318996,130.7474045572041,1.7149770975786736,1616.7427080584803,11.831907600099997,868,0
78.48399652394183,110.63767470123454,202.31493345748274,5.2937029045676685,1951.3449769149051,14.229164624634656,6134,1
106.43944089325325,83.57060345624215,149.72070176798047,1.4634533147970399,1331.089708028624,15.923497117541654,9696,1
91.33919022318011,103.11293444355255,198.2691029766631,3.2273757854652967,1446.162100647666,21.20467812451747,8735,0
64.74857413342393,103.42160651261153,180.35682669591085,4.208932767834238,2230.5262197666707,10.80658356472711,3204,0
86.86454314769428,85.57129406633604,156.15151451508387,1.4940927983972492,1695.8093133126472,18.607729515675683,4455,0
78.38213535231613,94.5518646334822,169.82409217683048,3.2216525697372997,2235.9826428127635,15.53974310863925,3405,0
93.52433334796224,103.0271729850283,197.15796142391753,4.125498645012786,1776.5308022824447,17.513491605688444,1638,0
77.07479261567299,86.9669780721001,182.64736132788084,3.0149991862887005,1247.4306681126427,14.694015850092203,1431,0
83.85263558533102,88.37135711918111,194.6103245118121,6.442083666800122,2067.620279919516,12.472702109621022,8268,1
90.04987278980457,85.34655268841085,229.41101461288713,0.9976808893461659,1623.0323046733176,17.252618338203995,7039,0
93.65755194170121,81.88194615445707,140.8939597072237,4.270474235860655,2009.606644055113,16.963293081316863,8361,0
72.99703592944223,84.80577963947195,220.43031437421558,2.7926379151242426,1807.5632602620246,17.916170897219168,5658,0
81.65498764159051,80.20847786590195,182.60889843808033,3.92630418580401,1337.064531617139,14.960086093864094,6044,0
80.25054688839043,90.27266774607381,157.53039879192178,3.529568582039095,1849.2884296111706,13.200533930040452,7226,0
78.46670767426288,83.84021415153086,146.74215935652526,2.1202125634680042,2458.8669426458396,10.323639014928474,580,0
102.65454240281096,91.87028729432598,175.27199023057418,3.2747956709512085,1947.8959375543377,17.458119804418217,5363,1
89.04981710960955,77.55283483037098,203.0412527981115,0.7705182583220553,1782.744674098361,16.271668447331958,4194,0
72.39116045664954,92.64704185771566,176.81127199056164,3.7238970006856724,2122.6030205870693,12.102652101408122,6267,0
94.17861947054776,96.6682316928714,217.7788732561837,3.3577901591886308,1863.2005395609333,13.384278980110128,2893,0
106.22156197012633,74.05011485942836,143.72060774871102,3.7663922023717227,1862.8602690788382,13.599723564145679,2992,1
95.32465260551147,92.99245255878057,179.69777630384863,4.26974199010458,1472.5124483522693,10.551046704052744,1298,0
69.80630034045987,99.82135193978634,148.69016388967202,3.441143808251653,1870.1544077368794,12.5469528101846,8111,0
80.15765927133748,80.32287185047036,189.0907970656242,3.1777073037579315,2110.633024925083,11.598508929580937,2472,0
